shipment_id,order_id,order_date,shipping_date,mode_id,region_id,scheduled_days,real_days,delay_days,is_late,is_on_time,sales,delivery_status
67725,27034,2016-01-30,2016-02-04,3,16,2,5,3,1,0,129.99,Late delivery
177399,74084,2017-12-17,2017-12-22,3,17,2,5,3,1,0,59.08,Late delivery
178121,74806,2017-12-27,2017-12-29,3,16,2,2,0,0,1,461.48,Shipping on time
72494,28974,2016-02-27,2016-03-03,3,14,2,5,3,1,0,50.0,Late delivery
68192,27219,2016-02-02,2016-02-07,3,14,2,5,3,1,0,39.99,Late delivery
51055,20456,2015-10-26,2015-10-28,3,14,2,2,0,0,1,50.0,Shipping on time
78188,31284,2016-04-01,2016-04-06,3,15,2,5,3,1,0,39.99,Late delivery
175425,72110,2017-11-18,2017-11-24,3,14,2,6,4,1,0,532.58,Late delivery
175334,72019,2017-11-17,2017-11-22,3,14,2,5,3,1,0,532.58,Late delivery
54209,21672,2015-11-13,2015-11-16,3,14,2,3,1,1,0,24.99,Late delivery
175332,72017,2017-11-17,2017-11-20,3,16,2,3,1,1,0,532.58,Late delivery
75563,30241,2016-03-17,2016-03-19,3,17,2,2,0,0,1,299.98,Shipping on time
57364,22917,2015-12-01,2015-12-04,3,14,2,3,1,1,0,299.98,Late delivery
65909,26335,2016-01-20,2016-01-26,3,17,2,6,4,1,0,299.98,Late delivery
72495,28974,2016-02-27,2016-03-03,3,14,2,5,3,1,0,299.98,Late delivery
59325,23714,2015-12-13,2015-12-18,3,16,2,5,3,1,0,399.98,Late delivery
106879,42809,2016-09-16,2016-09-21,3,18,2,5,3,1,0,299.98,Late delivery
51431,20585,2015-10-28,2015-11-03,3,16,2,6,4,1,0,299.98,Late delivery
72188,28850,2016-02-26,2016-03-03,3,16,2,6,4,1,0,299.98,Late delivery
61162,24443,2015-12-23,2015-12-27,3,14,2,4,2,1,0,299.98,Late delivery
68190,27219,2016-02-02,2016-02-07,3,14,2,5,3,1,0,299.98,Late delivery
54206,21672,2015-11-13,2015-11-16,3,14,2,3,1,1,0,299.98,Late delivery
120750,48280,2016-12-05,2016-12-11,3,18,2,6,4,1,0,299.98,Late delivery
55915,22340,2015-11-23,2015-11-29,3,16,2,6,4,1,0,399.98,Late delivery
113748,45519,2016-10-26,2016-10-31,3,18,2,5,3,1,0,299.98,Late delivery
67728,27034,2016-01-30,2016-02-04,3,16,2,5,3,1,0,299.98,Late delivery
113747,45519,2016-10-26,2016-10-31,3,18,2,5,3,1,0,299.98,Late delivery
178673,75358,2018-01-05,2018-01-09,3,17,2,4,2,1,0,260.65,Late delivery
179712,76397,2018-01-20,2018-01-23,3,14,2,3,1,1,0,39.75,Late delivery
179596,76281,2018-01-18,2018-01-20,3,15,2,2,0,0,1,39.75,Shipping on time
179722,76407,2018-01-20,2018-01-23,3,16,2,3,1,1,0,39.75,Late delivery
175565,72250,2017-11-20,2017-11-26,3,17,2,6,4,1,0,293.04,Late delivery
70852,28319,2016-02-18,2016-02-23,3,14,2,5,3,1,0,99.99,Late delivery
70851,28319,2016-02-18,2016-02-23,3,14,2,5,3,1,0,99.99,Late delivery
72429,28943,2016-02-27,2016-03-02,3,15,2,4,2,1,0,99.99,Late delivery
69981,27964,2016-02-13,2016-02-18,3,14,2,5,3,1,0,99.99,Late delivery
65421,26134,2016-01-17,2016-01-22,3,16,2,5,3,1,0,99.99,Late delivery
180442,77127,2018-01-30,2018-02-02,3,17,2,3,1,1,0,215.82,Late delivery
57060,22798,2015-11-29,2015-12-03,3,16,2,4,2,1,0,59.99,Late delivery
65422,26134,2016-01-17,2016-01-22,3,16,2,5,3,1,0,59.99,Late delivery
64795,25886,2016-01-13,2016-01-15,3,16,2,2,0,0,1,129.99,Shipping on time
177123,73808,2017-12-13,2017-12-17,3,16,2,4,2,1,0,215.82,Late delivery
61176,24446,2015-12-23,2015-12-25,3,15,2,2,0,0,1,129.99,Shipping on time
64792,25886,2016-01-13,2016-01-15,3,16,2,2,0,0,1,129.99,Shipping on time
73296,29295,2016-03-03,2016-03-09,3,14,2,6,4,1,0,129.99,Late delivery
76389,30558,2016-03-22,2016-03-26,3,15,2,4,2,1,0,59.99,Late delivery
109901,43999,2016-10-04,2016-10-09,3,18,2,5,3,1,0,129.99,Late delivery
180148,76833,2018-01-26,2018-01-30,3,16,2,4,2,1,0,215.82,Late delivery
120477,48177,2016-12-04,2016-12-07,3,18,2,3,1,1,0,129.99,Late delivery
109900,43999,2016-10-04,2016-10-09,3,18,2,5,3,1,0,129.99,Late delivery
77626,31059,2016-03-29,2016-04-03,3,15,2,5,3,1,0,129.99,Late delivery
65423,26134,2016-01-17,2016-01-22,3,16,2,5,3,1,0,129.99,Late delivery
65420,26134,2016-01-17,2016-01-22,3,16,2,5,3,1,0,129.99,Late delivery
57065,22800,2015-11-29,2015-12-05,3,17,2,6,4,1,0,129.99,Late delivery
103725,41552,2016-08-29,2016-09-01,3,18,2,3,1,1,0,129.99,Late delivery
55284,22096,2015-11-19,2015-11-21,3,15,2,2,0,0,1,129.99,Shipping on time
107954,43214,2016-09-22,2016-09-27,3,16,2,5,3,1,0,129.99,Late delivery
107953,43214,2016-09-22,2016-09-27,3,16,2,5,3,1,0,129.99,Late delivery
51931,20781,2015-10-31,2015-11-02,3,16,2,2,0,0,1,129.99,Shipping on time
76387,30558,2016-03-22,2016-03-26,3,15,2,4,2,1,0,129.99,Late delivery
61687,24638,2015-12-26,2015-12-30,3,17,2,4,2,1,0,59.99,Late delivery
123646,49469,2016-12-23,2016-12-28,3,18,2,5,3,1,0,59.99,Late delivery
73591,29415,2016-03-05,2016-03-11,3,15,2,6,4,1,0,129.99,Late delivery
175805,72490,2017-11-24,2017-11-30,3,17,2,6,4,1,0,210.85,Late delivery
73589,29415,2016-03-05,2016-03-11,3,15,2,6,4,1,0,129.99,Late delivery
69796,27881,2016-02-11,2016-02-13,3,16,2,2,0,0,1,129.99,Shipping on time
50979,20421,2015-10-26,2015-10-28,3,17,2,2,0,0,1,25.0,Shipping on time
70305,28106,2016-02-15,2016-02-17,3,15,2,2,0,0,1,50.0,Shipping on time
50980,20421,2015-10-26,2015-10-28,3,17,2,2,0,0,1,50.0,Shipping on time
73853,29509,2016-03-06,2016-03-11,3,15,2,5,3,1,0,47.99,Late delivery
175303,71988,2017-11-16,2017-11-20,3,15,2,4,2,1,0,532.58,Late delivery
52675,21065,2015-11-04,2015-11-10,3,17,2,6,4,1,0,399.98,Late delivery
109599,43883,2016-10-02,2016-10-06,3,18,2,4,2,1,0,299.98,Late delivery
51930,20781,2015-10-31,2015-11-02,3,16,2,2,0,0,1,399.98,Shipping on time
65473,26153,2016-01-17,2016-01-21,3,15,2,4,2,1,0,299.98,Late delivery
52672,21065,2015-11-04,2015-11-10,3,17,2,6,4,1,0,299.98,Late delivery
52671,21065,2015-11-04,2015-11-10,3,17,2,6,4,1,0,299.98,Late delivery
114799,45936,2016-11-01,2016-11-03,3,18,2,2,0,0,1,299.98,Shipping on time
58289,23279,2015-12-06,2015-12-11,3,14,2,5,3,1,0,399.98,Late delivery
74194,29657,2016-03-08,2016-03-11,3,14,2,3,1,1,0,299.98,Late delivery
61173,24446,2015-12-23,2015-12-25,3,15,2,2,0,0,1,299.98,Shipping on time
59504,23778,2015-12-14,2015-12-18,3,16,2,4,2,1,0,399.98,Late delivery
74193,29657,2016-03-08,2016-03-11,3,14,2,3,1,1,0,299.98,Late delivery
59502,23778,2015-12-14,2015-12-18,3,16,2,4,2,1,0,399.98,Late delivery
56452,22559,2015-11-26,2015-12-01,3,17,2,5,3,1,0,399.98,Late delivery
55282,22096,2015-11-19,2015-11-21,3,15,2,2,0,0,1,299.98,Shipping on time
75853,30342,2016-03-18,2016-03-21,3,15,2,3,1,1,0,299.98,Late delivery
53993,21596,2015-11-12,2015-11-14,3,16,2,2,0,0,1,399.98,Shipping on time
109902,43999,2016-10-04,2016-10-09,3,18,2,5,3,1,0,299.98,Late delivery
60653,24244,2015-12-20,2015-12-25,3,14,2,5,3,1,0,299.98,Late delivery
119333,47722,2016-11-27,2016-11-30,3,18,2,3,1,1,0,299.98,Late delivery
68294,27264,2016-02-02,2016-02-07,3,16,2,5,3,1,0,299.98,Late delivery
176108,72793,2017-11-28,2017-12-02,3,14,2,4,2,1,0,260.65,Late delivery
174916,71601,2017-11-11,2017-11-13,3,17,2,2,0,0,1,164.38,Shipping on time
180034,76719,2018-01-24,2018-01-29,3,15,2,5,3,1,0,39.75,Late delivery
179707,76392,2018-01-20,2018-01-23,3,16,2,3,1,1,0,39.75,Late delivery
176975,73660,2017-12-11,2017-12-17,3,14,2,6,4,1,0,39.75,Late delivery
175501,72186,2017-11-19,2017-11-21,3,17,2,2,0,0,1,293.04,Shipping canceled
67694,27026,2016-01-30,2016-02-01,3,15,2,2,0,0,1,129.99,Shipping canceled
67692,27026,2016-01-30,2016-02-01,3,15,2,2,0,0,1,129.99,Shipping canceled
69952,27952,2016-02-13,2016-02-16,3,15,2,3,1,0,1,129.99,Shipping canceled
60998,24385,2015-12-22,2015-12-28,3,15,2,6,4,0,1,129.99,Shipping canceled
70938,28352,2016-02-18,2016-02-21,3,17,2,3,1,0,1,50.0,Shipping canceled
175313,71998,2017-11-16,2017-11-20,3,15,2,4,2,0,1,532.58,Shipping canceled
59254,23684,2015-12-12,2015-12-17,3,16,2,5,3,0,1,299.98,Shipping canceled
56533,22596,2015-11-26,2015-11-28,3,17,2,2,0,0,1,399.98,Shipping canceled
179936,76621,2018-01-23,2018-01-25,3,15,2,2,0,0,1,39.75,Shipping canceled
97278,38965,2016-07-22,2016-07-28,3,20,2,6,4,0,1,129.99,Shipping canceled
97277,38965,2016-07-22,2016-07-28,3,20,2,6,4,0,1,129.99,Shipping canceled
97345,38995,2016-07-23,2016-07-29,3,20,2,6,4,0,1,129.99,Shipping canceled
84442,33829,2016-05-08,2016-05-13,3,21,2,5,3,0,1,129.99,Shipping canceled
84441,33829,2016-05-08,2016-05-13,3,21,2,5,3,0,1,129.99,Shipping canceled
87835,35167,2016-05-28,2016-05-31,3,23,2,3,1,0,1,50.0,Shipping canceled
90822,36377,2016-06-15,2016-06-18,3,23,2,3,1,0,1,24.99,Shipping canceled
97343,38995,2016-07-23,2016-07-29,3,20,2,6,4,0,1,299.98,Shipping canceled
84736,33956,2016-05-10,2016-05-12,3,23,2,2,0,0,1,99.99,Shipping on time
88000,35236,2016-05-29,2016-05-31,3,22,2,2,0,0,1,99.99,Shipping on time
98710,39542,2016-07-31,2016-08-03,3,21,2,3,1,1,0,129.99,Late delivery
88001,35236,2016-05-29,2016-05-31,3,22,2,2,0,0,1,59.99,Shipping on time
86872,34775,2016-05-22,2016-05-28,3,23,2,6,4,1,0,129.99,Late delivery
96037,38480,2016-07-15,2016-07-21,3,20,2,6,4,1,0,129.99,Late delivery
87999,35236,2016-05-29,2016-05-31,3,22,2,2,0,0,1,59.99,Shipping on time
98994,39669,2016-08-02,2016-08-07,3,23,2,5,3,1,0,129.99,Late delivery
126543,50639,2017-01-09,2017-01-14,3,19,2,5,3,1,0,129.99,Late delivery
92823,37190,2016-06-26,2016-07-02,3,21,2,6,4,1,0,59.99,Late delivery
103035,41279,2016-08-25,2016-08-30,3,22,2,5,3,1,0,129.99,Late delivery
78772,31527,2016-04-05,2016-04-08,3,21,2,3,1,1,0,59.99,Late delivery
86874,34775,2016-05-22,2016-05-28,3,23,2,6,4,1,0,59.99,Late delivery
86873,34775,2016-05-22,2016-05-28,3,23,2,6,4,1,0,59.99,Late delivery
90162,36104,2016-06-11,2016-06-16,3,23,2,5,3,1,0,129.99,Late delivery
87485,35026,2016-05-26,2016-05-28,3,20,2,2,0,0,1,129.99,Shipping on time
80190,32068,2016-04-13,2016-04-17,3,22,2,4,2,1,0,59.99,Late delivery
87851,35173,2016-05-28,2016-06-01,3,21,2,4,2,1,0,129.99,Late delivery
98711,39542,2016-07-31,2016-08-03,3,21,2,3,1,1,0,59.99,Late delivery
94201,37742,2016-07-04,2016-07-07,3,22,2,3,1,1,0,129.99,Late delivery
101367,40628,2016-08-16,2016-08-20,3,23,2,4,2,1,0,59.99,Late delivery
93916,37631,2016-07-03,2016-07-05,3,20,2,2,0,0,1,50.0,Shipping on time
87201,34904,2016-05-24,2016-05-29,3,20,2,5,3,1,0,39.99,Late delivery
91639,36722,2016-06-20,2016-06-23,3,23,2,3,1,1,0,50.0,Late delivery
78719,31501,2016-04-04,2016-04-06,3,21,2,2,0,0,1,50.0,Shipping on time
87487,35026,2016-05-26,2016-05-28,3,20,2,2,0,0,1,50.0,Shipping on time
80191,32068,2016-04-13,2016-04-17,3,22,2,4,2,1,0,50.0,Late delivery
82035,32794,2016-04-23,2016-04-28,3,22,2,5,3,1,0,50.0,Late delivery
103015,41268,2016-08-25,2016-08-29,3,21,2,4,2,1,0,39.99,Late delivery
87202,34904,2016-05-24,2016-05-29,3,20,2,5,3,1,0,24.99,Late delivery
90503,36245,2016-06-13,2016-06-19,3,23,2,6,4,1,0,299.98,Late delivery
85833,34362,2016-05-16,2016-05-19,3,23,2,3,1,1,0,299.98,Late delivery
88683,35505,2016-06-02,2016-06-08,3,20,2,6,4,1,0,299.98,Late delivery
87484,35026,2016-05-26,2016-05-28,3,20,2,2,0,0,1,299.98,Shipping on time
87850,35173,2016-05-28,2016-06-01,3,21,2,4,2,1,0,299.98,Late delivery
78802,31539,2016-04-05,2016-04-10,3,22,2,5,3,1,0,299.98,Late delivery
94490,37861,2016-07-06,2016-07-08,3,20,2,2,0,0,1,299.98,Shipping on time
88003,35236,2016-05-29,2016-05-31,3,22,2,2,0,0,1,299.98,Shipping on time
82034,32794,2016-04-23,2016-04-28,3,22,2,5,3,1,0,299.98,Late delivery
90506,36245,2016-06-13,2016-06-19,3,23,2,6,4,1,0,299.98,Late delivery
98966,39655,2016-08-01,2016-08-07,3,23,2,6,4,1,0,99.99,Late delivery
99815,40002,2016-08-06,2016-08-09,3,23,2,3,1,1,0,99.99,Late delivery
100189,40150,2016-08-09,2016-08-15,3,20,2,6,4,1,0,129.99,Late delivery
85589,34269,2016-05-15,2016-05-20,3,21,2,5,3,1,0,129.99,Late delivery
91330,36589,2016-06-18,2016-06-23,3,21,2,5,3,1,0,129.99,Late delivery
80759,32289,2016-04-16,2016-04-21,3,23,2,5,3,1,0,129.99,Late delivery
91328,36589,2016-06-18,2016-06-23,3,21,2,5,3,1,0,129.99,Late delivery
85410,34211,2016-05-14,2016-05-16,3,22,2,2,0,0,1,129.99,Shipping on time
84877,34012,2016-05-11,2016-05-14,3,20,2,3,1,1,0,129.99,Late delivery
78636,31465,2016-04-04,2016-04-10,3,22,2,6,4,1,0,129.99,Late delivery
84878,34012,2016-05-11,2016-05-14,3,20,2,3,1,1,0,59.99,Late delivery
94784,37966,2016-07-08,2016-07-10,3,20,2,2,0,0,1,129.99,Shipping on time
94782,37966,2016-07-08,2016-07-10,3,20,2,2,0,0,1,129.99,Shipping on time
83132,33277,2016-04-30,2016-05-03,3,23,2,3,1,1,0,129.99,Late delivery
92416,37035,2016-06-24,2016-06-30,3,23,2,6,4,1,0,129.99,Late delivery
84984,34051,2016-05-12,2016-05-14,3,23,2,2,0,0,1,129.99,Shipping on time
82686,33075,2016-04-27,2016-05-03,3,23,2,6,4,1,0,129.99,Late delivery
81977,32775,2016-04-23,2016-04-29,3,23,2,6,4,1,0,39.99,Late delivery
85412,34211,2016-05-14,2016-05-16,3,22,2,2,0,0,1,39.99,Shipping on time
93773,37570,2016-07-02,2016-07-08,3,23,2,6,4,1,0,39.99,Late delivery
96822,38779,2016-07-20,2016-07-25,3,20,2,5,3,1,0,24.99,Late delivery
85587,34269,2016-05-15,2016-05-20,3,21,2,5,3,1,0,299.98,Late delivery
85586,34269,2016-05-15,2016-05-20,3,21,2,5,3,1,0,299.98,Late delivery
93775,37570,2016-07-02,2016-07-08,3,23,2,6,4,1,0,299.98,Late delivery
85413,34211,2016-05-14,2016-05-16,3,22,2,2,0,0,1,299.98,Shipping on time
96711,38735,2016-07-19,2016-07-25,3,23,2,6,4,1,0,299.98,Late delivery
96708,38735,2016-07-19,2016-07-25,3,23,2,6,4,1,0,299.98,Late delivery
90646,36306,2016-06-13,2016-06-15,3,20,2,2,0,0,1,299.98,Shipping on time
84880,34012,2016-05-11,2016-05-14,3,20,2,3,1,1,0,299.98,Late delivery
84982,34051,2016-05-12,2016-05-14,3,23,2,2,0,0,1,299.98,Shipping on time
89751,35939,2016-06-08,2016-06-13,3,23,2,5,3,1,0,299.98,Late delivery
83995,33655,2016-05-06,2016-05-12,3,20,2,6,4,1,0,299.98,Late delivery
91329,36589,2016-06-18,2016-06-23,3,21,2,5,3,1,0,299.98,Late delivery
78638,31465,2016-04-04,2016-04-10,3,22,2,6,4,1,0,299.98,Late delivery
92470,37059,2016-06-24,2016-06-29,3,23,2,5,3,1,0,299.98,Late delivery
98433,39427,2016-07-29,2016-08-01,3,23,2,3,1,0,1,59.99,Shipping canceled
83300,33347,2016-05-01,2016-05-04,3,20,2,3,1,0,1,129.99,Shipping canceled
89283,35754,2016-06-05,2016-06-10,3,23,2,5,3,0,1,129.99,Shipping canceled
83297,33347,2016-05-01,2016-05-04,3,20,2,3,1,0,1,50.0,Shipping canceled
98434,39427,2016-07-29,2016-08-01,3,23,2,3,1,0,1,299.98,Shipping canceled
94955,38035,2016-07-09,2016-07-15,3,23,2,6,4,0,1,299.98,Shipping canceled
110240,44145,2016-10-06,2016-10-12,3,1,2,6,4,0,1,119.98,Shipping canceled
106401,42629,2016-09-14,2016-09-19,3,5,2,5,3,1,0,79.98,Late delivery
105901,42416,2016-09-11,2016-09-13,3,3,2,2,0,0,1,100.0,Shipping on time
106866,42805,2016-09-16,2016-09-22,3,1,2,6,4,1,0,79.98,Late delivery
124797,49920,2016-12-29,2017-01-04,3,5,2,6,4,1,0,199.98,Late delivery
105590,42289,2016-09-09,2016-09-14,3,5,2,5,3,1,0,199.98,Late delivery
107441,43011,2016-09-19,2016-09-21,3,4,2,2,0,0,1,119.98,Shipping on time
124898,49958,2016-12-30,2017-01-03,3,3,2,4,2,1,0,119.98,Late delivery
124897,49958,2016-12-30,2017-01-03,3,3,2,4,2,1,0,119.98,Late delivery
119262,47695,2016-11-27,2016-12-03,3,5,2,6,4,1,0,79.98,Late delivery
114412,45771,2016-10-30,2016-11-01,3,2,2,2,0,0,1,79.98,Shipping on time
158517,63406,2017-07-14,2017-07-16,3,8,2,2,0,0,1,199.98,Shipping canceled
50192,20081,2015-10-21,2015-10-23,3,9,2,2,0,0,1,100.0,Shipping canceled
165662,66271,2017-08-25,2017-08-27,3,9,2,2,0,0,1,100.0,Shipping canceled
161812,64734,2017-08-02,2017-08-07,3,9,2,5,3,1,0,199.98,Late delivery
128119,51272,2017-01-18,2017-01-21,3,7,2,3,1,1,0,199.98,Late delivery
34398,13734,2015-07-20,2015-07-25,3,7,2,5,3,1,0,199.98,Late delivery
159439,63787,2017-07-20,2017-07-23,3,8,2,3,1,1,0,119.98,Late delivery
33393,13338,2015-07-14,2015-07-18,3,8,2,4,2,1,0,119.98,Late delivery
170643,68256,2017-09-23,2017-09-25,3,9,2,2,0,0,1,119.98,Shipping on time
128120,51272,2017-01-18,2017-01-21,3,7,2,3,1,1,0,140.0,Late delivery
35082,14019,2015-07-24,2015-07-29,3,8,2,5,3,1,0,79.98,Late delivery
43221,17288,2015-09-10,2015-09-14,3,9,2,4,2,1,0,79.98,Late delivery
49095,19636,2015-10-14,2015-10-16,3,9,2,2,0,0,1,100.0,Shipping on time
116690,46675,2016-11-12,2016-11-18,3,6,2,6,4,1,0,100.0,Late delivery
163004,65224,2017-08-10,2017-08-15,3,7,2,5,3,1,0,100.0,Late delivery
114883,45970,2016-11-02,2016-11-08,3,6,2,6,4,1,0,49.98,Late delivery
44168,17680,2015-09-16,2015-09-22,3,9,2,6,4,1,0,63.98,Late delivery
168241,67313,2017-09-09,2017-09-13,3,7,2,4,2,1,0,199.98,Late delivery
44738,17910,2015-09-19,2015-09-25,3,7,2,6,4,1,0,63.98,Late delivery
154228,61686,2017-06-19,2017-06-21,3,8,2,2,0,0,1,199.98,Shipping on time
27312,10909,2015-06-09,2015-06-14,3,9,2,5,3,1,0,119.98,Late delivery
161860,64757,2017-08-03,2017-08-06,3,9,2,3,1,1,0,119.98,Late delivery
125728,50314,2017-01-04,2017-01-09,3,6,2,5,3,1,0,119.98,Late delivery
171928,68769,2017-09-30,2017-10-05,3,9,2,5,3,1,0,119.98,Late delivery
171927,68769,2017-09-30,2017-10-05,3,9,2,5,3,1,0,119.98,Late delivery
37019,14791,2015-08-04,2015-08-06,3,9,2,2,0,0,1,119.98,Shipping on time
33377,13332,2015-07-14,2015-07-17,3,9,2,3,1,1,0,119.98,Late delivery
46630,18656,2015-09-30,2015-10-02,3,9,2,2,0,0,1,119.98,Shipping on time
37630,15030,2015-08-08,2015-08-14,3,9,2,6,4,1,0,119.98,Late delivery
161859,64757,2017-08-03,2017-08-06,3,9,2,3,1,1,0,79.98,Late delivery
172054,68818,2017-10-01,2017-10-05,3,9,2,4,2,1,0,79.98,Late delivery
37976,15182,2015-08-10,2015-08-13,3,8,2,3,1,1,0,79.98,Late delivery
30902,12359,2015-06-30,2015-07-05,3,9,2,5,3,1,0,100.0,Late delivery
35084,14020,2015-07-24,2015-07-30,3,9,2,6,4,1,0,79.98,Late delivery
30904,12359,2015-06-30,2015-07-05,3,9,2,5,3,1,0,79.98,Late delivery
162652,65080,2017-08-08,2017-08-14,3,9,2,6,4,1,0,100.0,Late delivery
155026,62004,2017-06-24,2017-06-29,3,9,2,5,3,1,0,100.0,Late delivery
46631,18656,2015-09-30,2015-10-02,3,9,2,2,0,0,1,100.0,Shipping on time
37812,15110,2015-08-09,2015-08-15,3,9,2,6,4,1,0,100.0,Late delivery
37809,15110,2015-08-09,2015-08-15,3,9,2,6,4,1,0,100.0,Late delivery
27316,10909,2015-06-09,2015-06-14,3,9,2,5,3,1,0,100.0,Late delivery
104555,41890,2016-09-03,2016-09-09,3,6,2,6,4,1,0,79.98,Late delivery
158365,63337,2017-07-13,2017-07-16,3,7,2,3,1,1,0,100.0,Late delivery
29776,11915,2015-06-23,2015-06-29,3,9,2,6,4,1,0,100.0,Late delivery
125729,50314,2017-01-04,2017-01-09,3,6,2,5,3,1,0,103.98,Late delivery
41340,16553,2015-08-30,2015-09-03,3,9,2,4,2,0,1,119.98,Shipping canceled
156563,62624,2017-07-03,2017-07-08,3,9,2,5,3,0,1,119.98,Shipping canceled
41338,16553,2015-08-30,2015-09-03,3,9,2,4,2,0,1,119.98,Shipping canceled
159942,63974,2017-07-22,2017-07-27,3,9,2,5,3,0,1,100.0,Shipping canceled
159614,63852,2017-07-21,2017-07-24,3,9,2,3,1,0,1,79.98,Shipping canceled
22417,8986,2015-05-12,2015-05-14,3,11,2,2,0,0,1,119.98,Shipping canceled
133087,53261,2017-02-16,2017-02-18,3,12,2,2,0,0,1,119.98,Shipping canceled
22416,8986,2015-05-12,2015-05-14,3,11,2,2,0,0,1,100.0,Shipping canceled
133088,53261,2017-02-16,2017-02-18,3,12,2,2,0,0,1,100.0,Shipping canceled
141399,56531,2017-04-05,2017-04-07,3,11,2,2,0,0,1,49.98,Shipping on time
21884,8768,2015-05-08,2015-05-12,3,11,2,4,2,1,0,199.98,Late delivery
143585,57402,2017-04-17,2017-04-20,3,11,2,3,1,1,0,199.98,Late delivery
148745,59416,2017-05-17,2017-05-19,3,11,2,2,0,0,1,199.98,Shipping on time
137922,55153,2017-03-16,2017-03-20,3,11,2,4,2,1,0,119.98,Late delivery
148746,59416,2017-05-17,2017-05-19,3,11,2,2,0,0,1,119.98,Shipping on time
2613,1047,2015-01-16,2015-01-19,3,10,2,3,1,1,0,119.98,Late delivery
14854,5966,2015-03-29,2015-03-31,3,11,2,2,0,0,1,119.98,Shipping on time
12227,4884,2015-03-13,2015-03-18,3,10,2,5,3,1,0,119.98,Late delivery
152745,61057,2017-06-10,2017-06-13,3,11,2,3,1,1,0,119.98,Late delivery
141762,56681,2017-04-07,2017-04-09,3,12,2,2,0,0,1,119.98,Shipping on time
890,358,2015-01-06,2015-01-10,3,12,2,4,2,1,0,119.98,Late delivery
152447,60930,2017-06-08,2017-06-14,3,11,2,6,4,1,0,119.98,Late delivery
19499,7797,2015-04-24,2015-04-27,3,11,2,3,1,1,0,119.98,Late delivery
148998,59530,2017-05-18,2017-05-24,3,11,2,6,4,1,0,100.0,Late delivery
21319,8544,2015-05-05,2015-05-10,3,11,2,5,3,1,0,79.98,Late delivery
11803,4707,2015-03-10,2015-03-13,3,11,2,3,1,1,0,100.0,Late delivery
19500,7797,2015-04-24,2015-04-27,3,11,2,3,1,1,0,79.98,Late delivery
19336,7733,2015-04-23,2015-04-27,3,11,2,4,2,1,0,79.98,Late delivery
940,376,2015-01-06,2015-01-08,3,10,2,2,0,0,1,100.0,Shipping on time
96,36,2015-01-01,2015-01-03,3,11,2,2,0,0,1,100.0,Shipping on time
142615,57018,2017-04-12,2017-04-16,3,10,2,4,2,1,0,100.0,Late delivery
152743,61057,2017-06-10,2017-06-13,3,11,2,3,1,1,0,79.98,Late delivery
141759,56681,2017-04-07,2017-04-09,3,12,2,2,0,0,1,100.0,Shipping on time
128195,51297,2017-01-18,2017-01-21,3,12,2,3,1,1,0,100.0,Late delivery
142549,56993,2017-04-11,2017-04-15,3,11,2,4,2,1,0,100.0,Late delivery
137257,54879,2017-03-12,2017-03-17,3,11,2,5,3,1,0,49.98,Late delivery
134104,53650,2017-02-22,2017-02-28,3,10,2,6,4,1,0,119.98,Late delivery
133383,53384,2017-02-18,2017-02-23,3,11,2,5,3,1,0,199.98,Late delivery
145891,58301,2017-05-01,2017-05-03,3,10,2,2,0,0,1,199.98,Shipping on time
129133,51682,2017-01-24,2017-01-27,3,10,2,3,1,1,0,119.98,Late delivery
17652,7051,2015-04-13,2015-04-15,3,10,2,2,0,0,1,119.98,Shipping on time
135263,54096,2017-02-28,2017-03-02,3,10,2,2,0,0,1,119.98,Shipping on time
14147,5676,2015-03-24,2015-03-26,3,11,2,2,0,0,1,119.98,Shipping on time
7311,2931,2015-02-12,2015-02-14,3,10,2,2,0,0,1,100.0,Shipping on time
10866,4338,2015-03-05,2015-03-09,3,11,2,4,2,1,0,100.0,Late delivery
16652,6666,2015-04-08,2015-04-10,3,10,2,2,0,0,1,79.98,Shipping on time
136516,54581,2017-03-07,2017-03-09,3,11,2,2,0,0,1,79.98,Shipping on time
136515,54581,2017-03-07,2017-03-09,3,11,2,2,0,0,1,79.98,Shipping on time
5198,2077,2015-01-31,2015-02-03,3,10,2,3,1,1,0,100.0,Late delivery
24166,9676,2015-05-22,2015-05-24,3,10,2,2,0,0,1,79.98,Shipping on time
140402,56138,2017-03-30,2017-04-03,3,11,2,4,2,1,0,100.0,Late delivery
16370,6549,2015-04-06,2015-04-11,3,10,2,5,3,1,0,100.0,Late delivery
6535,2606,2015-02-08,2015-02-10,3,11,2,2,0,0,1,103.98,Shipping on time
7313,2931,2015-02-12,2015-02-14,3,10,2,2,0,0,1,43.98,Shipping on time
134395,53759,2017-02-23,2017-02-28,3,12,2,5,3,0,1,199.98,Shipping canceled
10746,4292,2015-03-04,2015-03-07,3,11,2,3,1,0,1,43.98,Shipping canceled
72441,28951,2016-02-27,2016-02-29,3,14,2,2,0,0,1,119.98,Shipping canceled
52805,21123,2015-11-05,2015-11-09,3,14,2,4,2,0,1,100.0,Shipping canceled
66409,26526,2016-01-23,2016-01-25,3,16,2,2,0,0,1,199.98,Shipping on time
67726,27034,2016-01-30,2016-02-04,3,16,2,5,3,1,0,199.98,Late delivery
60949,24368,2015-12-22,2015-12-26,3,16,2,4,2,1,0,119.98,Late delivery
